episode,episode_iri,chunk_id,chunk_type,start_seconds,end_seconds,topic_label,candidate_text,type_guess,confidence,context
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_21,topic_anchored,1072,1080,Corn ethanol EROI,lifecycle analysis,Concept,0.8,"""a lifecycle analysis of the costs for every hour that a human has spent in space"" — named methodology."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_21,topic_anchored,1072,1080,Corn ethanol EROI,gravity well,Concept,0.75,"""to get out of this gravity well, or move things around the gravity well of the sun"" — physics concept invoked as term."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_21,topic_anchored,1072,1080,Corn ethanol EROI,global average citizen,Concept,0.55,"""roughly 2000 times a single hour spent by a global average citizen"" — used as a per-capita impact baseline unit rather than a proper entity."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_21,topic_anchored,1072,1080,Corn ethanol EROI,Corn ethanol EROI,Concept_NAME_VARIANT_CONFLICT,0.15,"Curator-supplied chunk topic, but nothing in this chunk mentions corn, ethanol, or EROI; the text is entirely about lifecycle environmental cost per human-hour in space. Possible chunk/topic misalignment in the corpus — flagging rather than asserting."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_22,topic_anchored,1080,1138,Environmental/moral implications of human space travel,DJ White,Person,0.97,Speaker label 'DJ White [18:52]'; listed as a guest in episode metadata.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_22,topic_anchored,1080,1138,Environmental/moral implications of human space travel,serious wreck mission,SpaceMission_LIKELY_ASR_ERROR,0.4,"""I think the, was serious wreck mission and returned it to earth"" — describes an asteroid sample-return mission; garbled phrase almost certainly a speech-recognition mangling of a mission name (sounds like 'OSIRIS-REx'). Flagged rather than corrected."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_22,topic_anchored,1080,1138,Environmental/moral implications of human space travel,Earth,Location,0.95,"""returned it to earth"" and ""the crappy oars that are still left on earth"" — note 'oars' appears to be an ASR rendering of 'ores'."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_22,topic_anchored,1080,1138,Environmental/moral implications of human space travel,"to be or not to be, that is the question",Quotation_Work_Reference,0.5,"""so to be or, not to be, or that is the question"" — rhetorical quotation used mid-argument; no author or work named in the text."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_22,topic_anchored,1080,1138,Environmental/moral implications of human space travel,magical thinking,Concept,0.7,"""innumeracy and belief in magical thinking"" — used as a named cognitive failing in the argument against asteroid mining."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_22,topic_anchored,1080,1138,Environmental/moral implications of human space travel,innumeracy,Concept,0.65,"""a binary litmus test for, understanding basic physics and, innumeracy"""
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_23,topic_anchored,1138,1246,OSIRIS-REx asteroid return mission,Nate Hagens,Person,0.97,"Speaker label 'Nate Hagens [19:53]' — host of the episode, consistent with metadata."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_24_filler,filler,1246,1270,,Tom Murphy,Person,0.98,Speaker label 'Tom Murphy [20:46]' — matches episode metadata as guest
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,Nate Hagens,Person,0.98,Host speaking at 21:52; also referenced as 'na your' possibly a truncated 'Nate' by DJ White
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,DJ White,Person,0.97,"'dj, what do you think?' — guest speaker responding"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,Tom,Person,0.9,'this is Tom and I love space studies' — refers to guest Tom Murphy per episode metadata; rendered as first name only
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,carbon pulse,Concept,0.95,"'the finiteness of the carbon pulse, and instead of facing the down slope of the carbon pulse'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,energetic remoteness,Concept,0.95,"'the concept, that I've tried to push called energetic remoteness' — DJ White's coined term; also garbled later as 'energetic. Remote modus'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,Remote modus,Concept_LIKELY_ASR_ERROR,0.3,'but it's energetic. Remote modus doesn't work' — almost certainly a mis-transcription of 'energetic remoteness'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,magical thinking,Concept,0.85,'it's a magical thinking and we've always knew we've got brains that are really tuned for magical thinking'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,entropy,Concept,0.85,"'it's related to entropy, but it's, really cool'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,tech singularity,Concept,0.8,"'talking about, at, you know, tech singularities where AI are gonna become gods'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,AI,Technology,0.85,'where AI are gonna become gods that we control'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,Dyson sphere,Concept,0.9,"'we expanded space and build you. Encasing, Dyson spheres around stars'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,Titan,Location,0.95,'there are oceans of methane on Titan' — moon of Saturn
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,methane,Material,0.93,'oceans of methane on Titan. Can we bring it back here and use it in trucks'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,dopamine,Material,0.85,"'kind of give some sort of, dopamine and hope' — neurotransmitter referenced by Nate Hagens"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,religion,Concept,0.8,'let's use the R word. This is a religion now... the new tech religion'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,aggregate probability,Concept,0.7,'if you take energetic remoteness plus an understanding of aggregate probability of doing difficult things'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,space telescope,Technology,0.7,"'I love the space telescope stuff and everything' — generic reference, no specific instrument named"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,Cinderella,FictionalCharacter,0.85,'no more real than Cinderella's pumpkin carriage' — used as illustration of unreality
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,leprechauns,FictionalEntity,0.8,'believing that leprechauns fix your shoes every night'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_26,topic_anchored,1302,1340,Fossil fuel boom: The Carbon Pulse,Reality 101,Work_Publication_LIKELY_ASR_ERROR,0.25,'which I think tall our aliens from reality 1 0 1 wanted to call' — passage is badly garbled; 'reality 1 0 1' may be 'Reality 101' (a course/series name) but the surrounding words are unintelligible
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_32,topic_anchored,1457,1550,Titan's methane seas,Nate Hagens,Person,0.98,Speaker label 'Nate Hagens [25:24]' — host of the episode.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_32,topic_anchored,1457,1550,Titan's methane seas,Tom Murphy,Person,0.98,Speaker label 'Tom Murphy [25:43]' — guest.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_32,topic_anchored,1457,1550,Titan's methane seas,Titan,AstronomicalBody,0.95,"'in the example of Titan, there's enormous amount of hydrocarbons there, methane' — Saturn's moon discussed as a methane resource."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_32,topic_anchored,1457,1550,Titan's methane seas,methane,Material,0.92,"'enormous amount of hydrocarbons there, methane' — named substance on Titan."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_32,topic_anchored,1457,1550,Titan's methane seas,hydrocarbons,Material,0.85,"'enormous amount of, hydrocarbons there' — general resource class named."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_32,topic_anchored,1457,1550,Titan's methane seas,stranded resources,Concept,0.8,'you could also call that stranded resources' — Tom Murphy naming a concept for energy too costly to retrieve.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_32,topic_anchored,1457,1550,Titan's methane seas,FWU,Acronym_LIKELY_ASR_ERROR,0.15,'but I like fu I'm guessing that's FWU' — garbled speech fragment; the acronym is not expanded anywhere and appears to be a transcription error for an unknown term.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_33_filler,filler,1550,1575,,DJ White,Person,0.98,Speaker label 'DJ White [25:50]'; also referenced by Tom Murphy: 'either I or DJ or anybody else'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_33_filler,filler,1550,1575,,Nate Hagens,Person,0.98,Speaker label 'Nate Hagens [26:06]'; host of the episode
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_33_filler,filler,1550,1575,,Tom Murphy,Person,0.98,Speaker label 'Tom Murphy [26:12]'; guest
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_33_filler,filler,1550,1575,,aggregate probability,Concept,0.6,'aggregate probability needs a single syllable too' — a term being discussed as needing a shorter name
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_33_filler,filler,1550,1575,,more than human predicament,Concept,0.6,Nate Hagens: 'tethered to reality and relevant to our more than human predicament'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_33_filler,filler,1550,1575,,Earth,Location,0.85,"'That earth is a cradle, empty metaphor.'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_33_filler,filler,1550,1575,,the final frontier,Concept,0.55,Listed among 'empty metaphors' fueling space colonization belief
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_33_filler,filler,1550,1575,,biophysical ignorance,Concept,0.5,"'anytime somebody says ingenuity is unlimited, it's a real biophysical ignorance'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_33_filler,filler,1550,1575,,ecological constraints,Concept,0.6,"'if you don't understand ecological constraints, then your imagination can run off'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_35,topic_anchored,1670,1719,"Stages of faith, ego development",Nate Hagens,Person,0.98,"Host of the episode, speaker label"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_35,topic_anchored,1670,1719,"Stages of faith, ego development",Tom Murphy,Person,0.98,Guest speaker discussing space colonization economics
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_35,topic_anchored,1670,1719,"Stages of faith, ego development",Moon,Location,0.97,"'the two that really come up most, are Moon and Mars'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_35,topic_anchored,1670,1719,"Stages of faith, ego development",Mars,Location,0.97,'Mars is 600 times further than the moon on average'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_35,topic_anchored,1670,1719,"Stages of faith, ego development",Apollo program,Program_Project,0.95,"'The Apollo program spent a hundred billion, sorry, $1 billion per astronaut'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_35,topic_anchored,1670,1719,"Stages of faith, ego development",International Space Station,Infrastructure_Facility,0.96,'the International Space Station is a thousand times cheaper than the moon'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_35,topic_anchored,1670,1719,"Stages of faith, ego development",Earth,Location,0.93,"'all from earth, like expensive launches'; also 'earth atmosphere'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_35,topic_anchored,1670,1719,"Stages of faith, ego development",space colonization,Concept,0.8,"'If nothing ever develops, if we don't have space colonization'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_35,topic_anchored,1670,1719,"Stages of faith, ego development",space mining,Concept,0.78,"'So adjacent, but separate from space mining'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_35,topic_anchored,1670,1719,"Stages of faith, ego development",CO2,Material,0.85,'It's got a 95% CO2 atmosphere' — Martian atmospheric composition
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_35,topic_anchored,1670,1719,"Stages of faith, ego development",DJ White,Person,0.6,Listed as a guest in episode metadata but does not speak in this chunk
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_38,topic_anchored,1800,1893,Cost per year of ISS,Nate Hagens,Person,0.97,"Speaker label 'Nate Hagens [31:30]' — host of the episode, matches supplied metadata."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_39_filler,filler,1893,1970,,Tom Murphy,Person,0.98,Speaker label for the transcript chunk; guest named in episode metadata
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_39_filler,filler,1893,1970,,Earth,Location,0.95,'our physiology is really fully adapted to one earth gravity' / 'When they get back to Earth'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_39_filler,filler,1893,1970,,Mars,Location,0.96,"'any betting person would put money on Mars is gonna be problematic' and 'the soil is toxic, on Mars'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_39_filler,filler,1893,1970,,Space Station,Facility_Structure,0.85,'astronauts who spend time on the space station' — likely refers to the International Space Station but only rendered as 'space station'/'Space Station' here
